"id","country_name","total_cases","new_cases","active_cases","total_deaths","new_deaths","total_recovered","serious_critical","region","total_cases_per1m","record_date"
"290803","USA","120,204","16,078","114,979","1,996","300","3,229","2,666",,"363","2020-03-28 21:20:02.043"
"291004","USA","120,204","16,078","114,978","1,997","301","3,229","2,666",,"363","2020-03-28 21:30:01.575"
"291205","USA","120,204","16,078","114,978","1,997","301","3,229","2,666",,"363","2020-03-28 21:40:02.007"
"291406","USA","120,204","16,078","114,978","1,997","301","3,229","2,666",,"363","2020-03-28 21:50:02.387"
"291607","USA","120,529","16,403","115,292","2,008","312","3,229","2,666",,"364","2020-03-28 22:00:02.185"
"291808","USA","120,529","16,403","115,292","2,008","312","3,229","2,666",,"364","2020-03-28 22:10:01.986"
"292009","USA","121,043","16,917","115,792","2,020","324","3,231","2,666",,"366","2020-03-28 22:20:02.465"
"292210","USA","121,043","16,917","115,792","2,020","324","3,231","2,666",,"366","2020-03-28 22:30:02.178"
"292411","USA","121,066","16,940","115,815","2,020","324","3,231","2,666",,"366","2020-03-28 22:40:01.906"
"292612","USA","121,359","17,233","116,104","2,024","328","3,231","2,666",,"367","2020-03-28 22:50:01.884"
"292813","USA","122,246","18,120","116,968","2,047","351","3,231","2,666",,"369","2020-03-28 23:00:01.753"
"293014","USA","122,246","18,120","116,968","2,047","351","3,231","2,666",,"369","2020-03-28 23:10:01.979"
"293215","USA","123,271","19,145","117,838","2,202","506","3,231","2,666",,"372","2020-03-28 23:20:02.173"
"293416","USA","123,271","19,145","117,838","2,202","506","3,231","2,666",,"372","2020-03-28 23:30:01.519"
"293617","USA","123,271","19,145","117,838","2,202","506","3,231","2,666",,"372","2020-03-28 23:40:02.083"
"293818","USA","123,311","19,185","117,869","2,211","515","3,231","2,666",,"373","2020-03-28 23:50:01.402"
"294019","USA","123,313","19,187","117,871","2,211","515","3,231","2,666",,"373","2020-03-29 00:00:01.519"
"294220","USA","123,313","19,187","117,871","2,211","515","3,231","2,666",,"373","2020-03-29 00:10:01.758"
"294421","USA","123,351","19,225","117,909","2,211","515","3,231","2,666",,"373","2020-03-29 00:20:01.981"
"294622","USA","123,351","19,225","117,909","2,211","515","3,231","2,666",,"373","2020-03-29 00:30:01.679"
"294823","USA","123,428","19,302","117,986","2,211","515","3,231","2,666",,"373","2020-03-29 00:40:01.494"
"295024","USA","123,428","19,302","117,986","2,211","515","3,231","2,666",,"373","2020-03-29 00:50:02.352"
"295225","USA","123,428","19,302","117,986","2,211","515","3,231","2,666",,"373","2020-03-29 01:00:01.718"
"295426","USA","123,428","19,302","117,986","2,211","515","3,231","2,666",,"373","2020-03-29 01:10:01.367"
"295627","USA","123,498","19,372","118,056","2,211","515","3,231","2,666",,"373","2020-03-29 01:20:01.747"
"295828","USA","123,498","","118,056","2,211","","3,231","2,666",,"373","2020-03-29 01:30:02.446"
"296029","USA","123,498","","118,056","2,211","","3,231","2,666",,"373","2020-03-29 01:40:02.01"
"296230","USA","123,578","","118,126","2,221","","3,231","2,666",,"373","2020-03-29 01:50:01.571"
"296431","USA","123,688","110","118,235","2,222","1","3,231","2,666",,"374","2020-03-29 02:00:01.454"
"296632","USA","123,750","172","118,292","2,227","6","3,231","2,666",,"374","2020-03-29 02:10:02.01"
"296833","USA","123,750","172","118,292","2,227","6","3,231","2,666",,"374","2020-03-29 02:20:01.951"
"297034","USA","123,750","172","118,292","2,227","6","3,231","2,666",,"374","2020-03-29 02:30:02.274"
"297235","USA","123,750","172","118,292","2,227","6","3,231","2,666",,"374","2020-03-29 02:40:02.168"
"297436","USA","123,750","172","118,292","2,227","6","3,231","2,666",,"374","2020-03-29 02:50:02.005"
"297637","USA","123,750","172","118,292","2,227","6","3,231","2,666",,"374","2020-03-29 03:00:01.783"
"297838","USA","123,750","172","118,292","2,227","6","3,231","2,666",,"374","2020-03-29 03:10:01.734"
"298039","USA","123,750","172","118,292","2,227","6","3,231","2,666",,"374","2020-03-29 03:20:02.631"
"298240","USA","123,750","172","118,292","2,227","6","3,231","2,666",,"374","2020-03-29 03:30:01.758"
"298441","USA","123,750","172","118,292","2,227","6","3,231","2,666",,"374","2020-03-29 03:40:01.775"
"298642","USA","123,750","172","118,292","2,227","6","3,231","2,666",,"374","2020-03-29 03:50:01.589"
"298843","USA","123,750","172","118,292","2,227","6","3,231","2,666",,"374","2020-03-29 04:00:01.805"
"299044","USA","123,750","172","118,292","2,227","6","3,231","2,666",,"374","2020-03-29 04:10:02.276"
"299245","USA","123,750","172","118,292","2,227","6","3,231","2,666",,"374","2020-03-29 04:20:02.323"
"299446","USA","123,750","172","118,292","2,227","6","3,231","2,666",,"374","2020-03-29 04:30:01.827"
"299647","USA","123,750","172","118,292","2,227","6","3,231","2,666",,"374","2020-03-29 04:40:01.525"
"299848","USA","123,750","172","118,292","2,227","6","3,231","2,666",,"374","2020-03-29 04:50:01.475"
"300049","USA","123,750","172","118,292","2,227","6","3,231","2,666",,"374","2020-03-29 05:00:02.079"
"300250","USA","123,750","172","118,292","2,227","6","3,231","2,666",,"374","2020-03-29 05:10:01.668"
"300451","USA","123,750","172","118,292","2,227","6","3,231","2,666",,"374","2020-03-29 05:20:02.01"
"300652","USA","123,750","172","118,292","2,227","6","3,231","2,666",,"374","2020-03-29 05:30:01.638"
"300853","USA","123,750","172","118,292","2,227","6","3,231","2,666",,"374","2020-03-29 05:40:01.912"
"301054","USA","123,774","196","118,315","2,228","7","3,231","2,666",,"374","2020-03-29 05:50:01.662"
"301255","USA","123,774","196","118,314","2,229","8","3,231","2,666",,"374","2020-03-29 06:00:02.345"
"301456","USA","123,774","196","118,314","2,229","8","3,231","2,666",,"374","2020-03-29 06:10:01.574"
"301657","USA","123,774","196","118,314","2,229","8","3,231","2,666",,"374","2020-03-29 06:20:01.702"
"301858","USA","123,776","198","118,316","2,229","8","3,231","2,666",,"374","2020-03-29 06:30:02.409"
"302059","USA","123,776","198","118,316","2,229","8","3,231","2,666",,"374","2020-03-29 06:40:02.355"
"302260","USA","123,776","198","118,316","2,229","8","3,231","2,666",,"374","2020-03-29 06:50:01.623"
"302461","USA","123,776","198","118,316","2,229","8","3,231","2,666",,"374","2020-03-29 07:00:02.26"
"302662","USA","123,776","198","118,316","2,229","8","3,231","2,666",,"374","2020-03-29 07:10:01.933"
"302863","USA","123,776","198","118,316","2,229","8","3,231","2,666",,"374","2020-03-29 07:20:02.371"
"303064","USA","123,776","198","118,316","2,229","8","3,231","2,666",,"374","2020-03-29 07:30:02.412"
"303265","USA","123,776","198","118,316","2,229","8","3,231","2,666",,"374","2020-03-29 07:40:02.616"
"303466","USA","123,776","198","118,316","2,229","8","3,231","2,666",,"374","2020-03-29 07:50:01.714"
"303667","USA","123,776","198","118,316","2,229","8","3,231","2,666",,"374","2020-03-29 08:00:01.937"
"303868","USA","123,776","198","118,316","2,229","8","3,231","2,666",,"374","2020-03-29 08:10:02.079"
"304069","USA","123,776","198","118,316","2,229","8","3,231","2,666",,"374","2020-03-29 08:20:02.462"
"304270","USA","123,780","202","118,313","2,229","8","3,238","2,666",,"374","2020-03-29 08:30:02.208"
"304471","USA","123,780","202","118,313","2,229","8","3,238","2,666",,"374","2020-03-29 08:40:02.138"
"304672","USA","123,780","202","118,313","2,229","8","3,238","2,666",,"374","2020-03-29 08:50:01.678"
"304873","USA","123,780","202","118,313","2,229","8","3,238","2,666",,"374","2020-03-29 09:00:01.408"
"305074","USA","123,780","202","118,313","2,229","8","3,238","2,666",,"374","2020-03-29 09:10:01.992"
"305275","USA","123,780","202","118,313","2,229","8","3,238","2,666",,"374","2020-03-29 09:20:01.761"
"305476","USA","123,780","202","118,313","2,229","8","3,238","2,666",,"374","2020-03-29 09:30:02.629"
"305677","USA","123,780","202","118,313","2,229","8","3,238","2,666",,"374","2020-03-29 09:40:02.463"
"305878","USA","123,781","203","118,314","2,229","8","3,238","2,666",,"374","2020-03-29 09:50:02.189"
"306079","USA","123,781","203","118,314","2,229","8","3,238","2,666",,"374","2020-03-29 10:00:02.504"
"306280","USA","123,781","203","118,314","2,229","8","3,238","2,666",,"374","2020-03-29 10:10:02.015"
"306481","USA","123,781","203","118,314","2,229","8","3,238","2,666",,"374","2020-03-29 10:20:01.802"
"306682","USA","123,781","203","118,314","2,229","8","3,238","2,666",,"374","2020-03-29 10:30:02.124"
"306883","USA","123,781","203","118,314","2,229","8","3,238","2,666",,"374","2020-03-29 10:40:01.878"
"307084","USA","123,781","203","118,314","2,229","8","3,238","2,666",,"374","2020-03-29 10:50:01.863"
"307285","USA","123,781","203","118,314","2,229","8","3,238","2,666",,"374","2020-03-29 11:00:02.128"
"307486","USA","123,781","203","118,314","2,229","8","3,238","2,666",,"374","2020-03-29 11:10:02.183"
"307687","USA","123,781","203","118,314","2,229","8","3,238","2,666",,"374","2020-03-29 11:20:02.048"
"307888","USA","123,781","203","118,314","2,229","8","3,238","2,666",,"374","2020-03-29 11:30:01.67"
"308089","USA","123,781","203","118,314","2,229","8","3,238","2,666",,"374","2020-03-29 11:40:02.375"
"308290","USA","123,781","203","118,314","2,229","8","3,238","2,666",,"374","2020-03-29 11:50:01.882"
"308491","USA","123,781","203","118,314","2,229","8","3,238","2,666",,"374","2020-03-29 12:00:02.275"
"308692","USA","123,781","203","118,314","2,229","8","3,238","2,666",,"374","2020-03-29 12:10:01.564"
"308893","USA","123,781","203","118,314","2,229","8","3,238","2,666",,"374","2020-03-29 12:20:02.436"
"309094","USA","123,781","203","118,314","2,229","8","3,238","2,666",,"374","2020-03-29 12:30:01.91"
"309295","USA","123,781","203","118,314","2,229","8","3,238","2,666",,"374","2020-03-29 12:40:01.495"
"309496","USA","123,781","203","118,314","2,229","8","3,238","2,666",,"374","2020-03-29 12:50:02.043"
"309697","USA","123,781","203","118,314","2,229","8","3,238","2,666",,"374","2020-03-29 13:00:02.251"
"309898","USA","123,781","203","118,314","2,229","8","3,238","2,666",,"374","2020-03-29 13:10:01.954"
"310099","USA","123,781","203","118,314","2,229","8","3,238","2,666",,"374","2020-03-29 13:20:01.914"
"310300","USA","123,781","203","118,314","2,229","8","3,238","2,666",,"374","2020-03-29 13:30:02.131"
"310501","USA","123,828","250","118,361","2,229","8","3,238","2,666",,"374","2020-03-29 13:40:02.069"
"310702","USA","123,828","250","118,361","2,229","8","3,238","2,666",,"374","2020-03-29 13:50:02.46"
"310903","USA","123,828","250","118,359","2,231","10","3,238","2,666",,"374","2020-03-29 14:00:02.74"
"311104","USA","123,828","250","118,359","2,231","10","3,238","2,666",,"374","2020-03-29 14:10:01.649"
"311305","USA","123,828","250","118,359","2,231","10","3,238","2,666",,"374","2020-03-29 14:20:02.359"
"311506","USA","123,828","250","118,359","2,231","10","3,238","2,666",,"374","2020-03-29 14:30:02.254"
"311707","USA","123,828","250","118,359","2,231","10","3,238","2,666",,"374","2020-03-29 14:40:01.246"
"311908","USA","123,898","320","118,429","2,231","10","3,238","2,666",,"374","2020-03-29 14:50:01.31"
"312109","USA","124,109","531","118,635","2,236","15","3,238","2,666",,"375","2020-03-29 15:00:02.219"
"312310","USA","124,356","778","118,882","2,236","15","3,238","2,666",,"376","2020-03-29 15:10:02.206"
"312511","USA","124,356","778","118,882","2,236","15","3,238","2,666",,"376","2020-03-29 15:20:01.963"
"312712","USA","124,356","778","118,882","2,236","15","3,238","2,666",,"376","2020-03-29 15:30:01.835"
"312913","USA","124,683","1,105","119,208","2,237","16","3,238","2,666",,"377","2020-03-29 15:40:02.486"
"313114","USA","125,099","1,521","119,623","2,238","17","3,238","2,666",,"378","2020-03-29 15:50:02.214"
"313315","USA","131,366","7,788","124,660","2,328","107","4,378","2,948",,"397","2020-03-29 16:20:01.942"
"313516","USA","131,403","7,825","124,696","2,329","108","4,378","2,948",,"397","2020-03-29 16:30:02.364"
"313717","USA","131,403","7,825","124,696","2,329","108","4,378","2,948",,"397","2020-03-29 16:40:01.553"
"313918","USA","131,403","7,825","124,696","2,329","108","4,378","2,948",,"397","2020-03-29 16:50:01.669"
"314119","USA","131,403","7,825","124,696","2,329","108","4,378","2,948",,"397","2020-03-29 17:00:02.388"
"314320","USA","132,701","9,123","125,970","2,353","132","4,378","2,948",,"401","2020-03-29 17:10:02.324"
"314521","USA","133,039","9,461","126,299","2,362","141","4,378","2,948",,"402","2020-03-29 17:20:02.013"
"314722","USA","133,094","9,516","126,353","2,363","142","4,378","2,948",,"402","2020-03-29 17:30:01.782"
"314923","USA","133,094","9,516","126,353","2,363","142","4,378","2,948",,"402","2020-03-29 17:40:01.762"
"315124","USA","133,146","9,568","126,405","2,363","143","4,378","2,948",,"402","2020-03-29 17:50:01.759"
"315325","USA","133,146","9,568","126,405","2,363","143","4,378","2,948",,"402","2020-03-29 18:00:02.363"
"315526","USA","133,240","9,662","126,499","2,363","143","4,378","2,948",,"403","2020-03-29 18:10:02.334"
"315727","USA","135,510","11,932","128,748","2,384","164","4,378","2,948",,"409","2020-03-29 18:20:02.283"
"315928","USA","135,627","12,049","128,864","2,385","165","4,378","2,948",,"410","2020-03-29 18:40:02.087"
"316129","USA","135,627","12,049","128,864","2,385","165","4,378","2,948",,"410","2020-03-29 18:50:01.594"
"316330","USA","135,874","12,296","129,107","2,389","169","4,378","2,948",,"410","2020-03-29 19:00:02.274"
"316531","USA","135,899","12,321","129,132","2,389","169","4,378","2,948",,"411","2020-03-29 19:10:02.139"
"316732","USA","135,957","12,379","129,188","2,391","171","4,378","2,948",,"411","2020-03-29 19:20:02.134"
"316933","USA","136,785","13,207","129,995","2,412","192","4,378","2,948",,"413","2020-03-29 19:30:02.611"
"317134","USA","136,785","13,207","129,942","2,413","193","4,430","2,948",,"413","2020-03-29 19:40:01.753"
"317335","USA","137,943","14,365","131,082","2,431","211","4,430","2,948",,"417","2020-03-29 19:50:01.908"
"317536","USA","138,774","15,196","131,904","2,438","218","4,432","2,948",,"419","2020-03-29 20:00:01.985"
"317737","USA","138,879","15,301","132,009","2,438","218","4,432","2,948",,"420","2020-03-29 20:10:01.709"
"317938","USA","138,908","15,330","132,038","2,438","218","4,432","2,948",,"420","2020-03-29 20:20:01.62"
"318139","USA","138,908","15,330","132,038","2,438","218","4,432","2,948",,"420","2020-03-29 20:30:02.082"
"318340","USA","138,947","15,369","132,074","2,438","218","4,435","2,948",,"420","2020-03-29 20:40:02.399"
"318541","USA","139,164","15,586","132,289","2,440","220","4,435","2,948",,"420","2020-03-29 20:50:01.609"
"318742","USA","139,217","15,639","132,337","2,445","225","4,435","2,948",,"421","2020-03-29 21:00:01.237"
"318943","USA","139,262","15,684","132,382","2,445","225","4,435","2,948",,"421","2020-03-29 21:10:01.617"
"319144","USA","139,262","15,684","132,382","2,445","225","4,435","2,948",,"421","2020-03-29 21:20:01.775"
"319345","USA","139,745","16,167","132,862","2,448","228","4,435","2,948",,"422","2020-03-29 21:30:02.337"
"319546","USA","139,745","16,167","132,862","2,448","228","4,435","2,948",,"422","2020-03-29 21:40:01.234"
"319747","USA","139,904","16,326","133,020","2,449","229","4,435","2,948",,"423","2020-03-29 21:50:01.314"
"319948","USA","139,986","16,408","133,097","2,454","234","4,435","2,948",,"423","2020-03-29 22:00:01.823"
"320149","USA","140,256","16,678","133,364","2,457","237","4,435","2,970",,"424","2020-03-29 22:10:01.686"
"320350","USA","140,256","16,678","133,364","2,457","237","4,435","2,970",,"424","2020-03-29 22:20:01.586"
"320551","USA","140,960","17,382","134,068","2,457","237","4,435","2,970",,"426","2020-03-29 22:30:02.065"
"320752","USA","140,990","17,412","134,098","2,457","237","4,435","2,970",,"426","2020-03-29 22:40:02.18"
"320953","USA","140,990","17,412","134,098","2,457","237","4,435","2,970",,"426","2020-03-29 22:50:02.386"
"321154","USA","141,125","17,547","134,232","2,458","238","4,435","2,970",,"426","2020-03-29 23:00:01.629"
"321355","USA","141,169","17,591","134,276","2,458","238","4,435","2,970",,"426","2020-03-29 23:10:02.245"
"321556","USA","141,169","17,591","134,276","2,458","238","4,435","2,970",,"426","2020-03-29 23:20:01.812"
"321757","USA","141,169","17,591","134,276","2,458","238","4,435","2,970",,"426","2020-03-29 23:30:02.501"
"321958","USA","141,559","17,981","134,655","2,469","249","4,435","2,970",,"428","2020-03-29 23:40:02.078"
"322159","USA","141,781","18,203","134,875","2,471","251","4,435","2,970",,"428","2020-03-29 23:50:02.345"
"322360","USA","141,812","18,234","134,902","2,475","255","4,435","2,970",,"428","2020-03-30 00:00:01.816"
"322561","USA","141,812","18,234","134,902","2,475","255","4,435","2,970",,"428","2020-03-30 00:10:01.601"
"322762","USA","141,812","18,234","134,902","2,475","255","4,435","2,970",,"428","2020-03-30 00:20:01.432"
"322963","USA","141,854","18,276","134,944","2,475","255","4,435","2,970",,"429","2020-03-30 00:30:01.847"
"323164","USA","141,854","18,276","134,944","2,475","255","4,435","2,970",,"429","2020-03-30 00:40:02.015"
"323365","USA","141,854","18,276","134,944","2,475","255","4,435","2,970",,"429","2020-03-30 00:50:01.305"
"323566","USA","141,854","18,276","134,944","2,475","255","4,435","2,970",,"429","2020-03-30 01:00:01.99"
"323767","USA","141,854","18,276","134,944","2,475","255","4,435","2,970",,"429","2020-03-30 01:10:02.139"
"323968","USA","141,854","18,276","134,944","2,475","255","4,435","2,970",,"429","2020-03-30 01:20:01.853"
"324169","USA","142,004","18,426","134,961","2,484","264","4,559","2,970",,"429","2020-03-30 01:30:01.998"
"324370","USA","142,004","18,426","134,961","2,484","264","4,559","2,970",,"429","2020-03-30 01:40:02.025"
"324571","USA","142,004","18,426","134,961","2,484","264","4,559","2,970",,"429","2020-03-30 01:50:02.028"
"324772","USA","142,004","18,426","134,961","2,484","264","4,559","2,970",,"429","2020-03-30 02:00:01.933"
"324973","USA","142,004","18,426","134,961","2,484","264","4,559","2,970",,"429","2020-03-30 02:10:01.928"
"325174","USA","142,047","","135,004","2,484","","4,559","2,970",,"429","2020-03-30 02:20:02.58"
"325375","USA","142,070","23","135,027","2,484","","4,559","2,970",,"429","2020-03-30 02:30:01.586"
"325576","USA","142,070","23","135,027","2,484","","4,559","2,970",,"429","2020-03-30 02:40:01.97"
"325777","USA","142,070","23","135,027","2,484","","4,559","2,970",,"429","2020-03-30 02:50:02.173"
"325978","USA","142,070","23","135,027","2,484","","4,559","2,970",,"429","2020-03-30 03:00:02.151"
"326179","USA","142,178","131","135,135","2,484","","4,559","2,970",,"430","2020-03-30 03:10:01.737"
"326380","USA","142,178","131","135,135","2,484","","4,559","2,970",,"430","2020-03-30 03:20:02.389"
"326581","USA","142,178","131","135,135","2,484","","4,559","2,970",,"430","2020-03-30 03:30:01.601"
"326782","USA","142,178","131","135,135","2,484","","4,559","2,970",,"430","2020-03-30 03:40:01.443"
"326983","USA","142,178","131","135,135","2,484","","4,559","2,970",,"430","2020-03-30 03:50:02.251"
"327184","USA","142,178","131","135,135","2,484","","4,559","2,970",,"430","2020-03-30 04:00:01.377"
"327385","USA","142,178","131","135,135","2,484","","4,559","2,970",,"430","2020-03-30 04:10:01.296"
"327586","USA","142,178","131","135,135","2,484","","4,559","2,970",,"430","2020-03-30 04:20:01.805"
"327787","USA","142,178","131","135,135","2,484","","4,559","2,970",,"430","2020-03-30 04:30:01.864"
"327988","USA","142,178","131","135,135","2,484","","4,559","2,970",,"430","2020-03-30 04:40:01.51"
"328189","USA","142,178","131","135,135","2,484","","4,559","2,970",,"430","2020-03-30 04:50:02.402"
"328390","USA","142,178","131","135,135","2,484","","4,559","2,970",,"430","2020-03-30 05:00:02.264"
"328591","USA","142,224","177","135,180","2,485","1","4,559","2,970",,"430","2020-03-30 05:10:02.647"
"328792","USA","142,224","177","135,180","2,485","1","4,559","2,970",,"430","2020-03-30 05:20:01.808"
"328993","USA","142,637","177","135,593","2,485","1","4,559","2,970",,"431","2020-03-30 05:30:02.483"
"329194","USA","142,637","177","135,593","2,485","1","4,559","2,970",,"431","2020-03-30 05:40:02.641"
"329395","USA","142,637","177","135,593","2,485","1","4,559","2,970",,"431","2020-03-30 05:50:01.712"
"329596","USA","142,735","275","135,688","2,488","4","4,559","2,970",,"431","2020-03-30 06:00:02.321"
"329797","USA","142,735","275","135,688","2,488","4","4,559","2,970",,"431","2020-03-30 06:10:01.8"
"329998","USA","142,735","275","135,688","2,488","4","4,559","2,970",,"431","2020-03-30 06:20:01.532"
"330199","USA","142,735","275","135,688","2,488","4","4,559","2,970",,"431","2020-03-30 06:30:02.173"
"330400","USA","142,735","275","135,685","2,488","4","4,562","2,970",,"431","2020-03-30 06:40:02.434"
"330601","USA","142,735","275","135,685","2,488","4","4,562","2,970",,"431","2020-03-30 06:50:01.847"
"330802","USA","142,735","275","135,685","2,488","4","4,562","2,970",,"431","2020-03-30 07:00:01.852"
"331003","USA","142,735","275","135,685","2,488","4","4,562","2,970",,"431","2020-03-30 07:10:02.231"
"331204","USA","142,735","275","135,684","2,489","5","4,562","2,970",,"431","2020-03-30 07:20:01.73"
"331405","USA","142,735","275","135,684","2,489","5","4,562","2,970",,"431","2020-03-30 07:30:01.675"
"331606","USA","142,735","275","135,684","2,489","5","4,562","2,970",,"431","2020-03-30 07:40:02.481"
"331807","USA","142,735","275","135,684","2,489","5","4,562","2,970",,"431","2020-03-30 07:50:01.733"
"332008","USA","142,735","275","135,684","2,489","5","4,562","2,970",,"431","2020-03-30 08:00:01.739"
"332209","USA","142,735","275","135,684","2,489","5","4,562","2,970",,"431","2020-03-30 08:10:01.918"
"332410","USA","142,735","275","135,684","2,489","5","4,562","2,970",,"431","2020-03-30 08:20:01.628"
"332611","USA","142,735","275","135,684","2,489","5","4,562","2,970",,"431","2020-03-30 08:30:02.635"
"332812","USA","142,735","275","135,684","2,489","5","4,562","2,970",,"431","2020-03-30 08:40:01.731"
"333013","USA","142,735","275","135,684","2,489","5","4,562","2,970",,"431","2020-03-30 08:50:01.383"
"333214","USA","142,735","275","135,684","2,489","5","4,562","2,970",,"431","2020-03-30 09:00:01.769"
"333415","USA","142,735","275","135,684","2,489","5","4,562","2,970",,"431","2020-03-30 09:10:02.505"
"333616","USA","142,735","275","135,684","2,489","5","4,562","2,970",,"431","2020-03-30 09:20:02.008"
"333817","USA","142,737","277","135,686","2,489","5","4,562","2,970",,"431","2020-03-30 09:30:01.932"
"334018","USA","142,737","277","135,686","2,489","5","4,562","2,970",,"431","2020-03-30 09:40:01.836"
"334219","USA","142,737","277","135,686","2,489","5","4,562","2,970",,"431","2020-03-30 09:50:02.662"
"334420","USA","142,737","277","135,686","2,489","5","4,562","2,970",,"431","2020-03-30 10:00:02.266"
"334621","USA","142,737","277","135,686","2,489","5","4,562","2,970",,"431","2020-03-30 10:10:02.025"
"334822","USA","142,746","286","135,695","2,489","5","4,562","2,970",,"431","2020-03-30 10:20:01.964"
"335023","USA","142,746","286","135,695","2,489","5","4,562","2,970",,"431","2020-03-30 10:30:02.165"
"335224","USA","142,746","286","135,695","2,489","5","4,562","2,970",,"431","2020-03-30 10:40:02.293"
"335425","USA","142,746","286","135,695","2,489","5","4,562","2,970",,"431","2020-03-30 10:50:02.368"
"335626","USA","142,746","286","135,695","2,489","5","4,562","2,970",,"431","2020-03-30 11:00:01.822"
"335827","USA","142,746","286","135,695","2,489","5","4,562","2,970",,"431","2020-03-30 11:10:02.641"
"336028","USA","142,793","333","135,741","2,490","6","4,562","2,970",,"431","2020-03-30 11:20:01.82"
"336229","USA","142,793","333","135,741","2,490","6","4,562","2,970",,"431","2020-03-30 11:30:01.554"
"336430","USA","142,793","333","135,741","2,490","6","4,562","2,970",,"431","2020-03-30 11:40:02.102"
"336631","USA","142,793","333","135,741","2,490","6","4,562","2,970",,"431","2020-03-30 11:50:02.497"
"336832","USA","142,793","333","135,741","2,490","6","4,562","2,970",,"431","2020-03-30 12:00:02.008"
"337033","USA","142,793","333","135,741","2,490","6","4,562","2,970",,"431","2020-03-30 12:10:01.795"
"337234","USA","142,793","333","135,741","2,490","6","4,562","2,970",,"431","2020-03-30 12:20:02.145"
"337435","USA","142,793","333","135,741","2,490","6","4,562","2,970",,"431","2020-03-30 12:30:01.683"
"337636","USA","142,793","333","135,741","2,490","6","4,562","2,970",,"431","2020-03-30 12:40:01.966"
"337837","USA","142,793","333","135,741","2,490","6","4,562","2,970",,"431","2020-03-30 12:50:02.451"
"338038","USA","142,793","333","135,741","2,490","6","4,562","2,970",,"431","2020-03-30 13:00:02.547"
"338239","USA","142,793","333","135,741","2,490","6","4,562","2,970",,"431","2020-03-30 13:10:01.526"
"338440","USA","142,793","333","135,741","2,490","6","4,562","2,970",,"431","2020-03-30 13:20:01.866"
"338641","USA","142,793","333","135,741","2,490","6","4,562","2,970",,"431","2020-03-30 13:30:01.939"
"338842","USA","142,793","333","135,741","2,490","6","4,562","2,970",,"431","2020-03-30 13:40:02.177"
"339043","USA","142,793","333","135,741","2,490","6","4,562","2,970",,"431","2020-03-30 13:50:01.456"
"339244","USA","142,793","333","135,741","2,490","6","4,562","2,970",,"431","2020-03-30 14:00:01.727"
"339445","USA","142,793","333","135,741","2,490","6","4,562","2,970",,"431","2020-03-30 14:10:02.52"
"339646","USA","142,793","333","135,741","2,490","6","4,562","2,970",,"431","2020-03-30 14:20:02.043"
"339847","USA","143,249","789","136,177","2,499","15","4,573","2,970",,"433","2020-03-30 14:30:01.97"
"340048","USA","144,280","789","137,110","2,597","15","4,573","2,970",,"436","2020-03-30 14:40:02.205"
"340249","USA","144,410","919","137,237","2,600","18","4,573","2,970",,"436","2020-03-30 14:50:01.918"
"340450","USA","144,410","919","137,237","2,600","18","4,573","2,970",,"436","2020-03-30 15:00:02.423"
"340651","USA","144,410","919","137,237","2,600","18","4,573","2,970",,"436","2020-03-30 15:10:01.463"
"340852","USA","145,088","1,597","137,910","2,605","23","4,573","2,970",,"438","2020-03-30 15:20:01.619"
"341053","USA","145,099","1,608","137,919","2,606","24","4,574","2,972",,"438","2020-03-30 15:30:02.039"
"341254","USA","145,099","1,608","137,919","2,606","24","4,574","2,972",,"438","2020-03-30 15:40:01.921"
"341455","USA","145,131","1,640","137,949","2,608","26","4,574","2,972",,"438","2020-03-30 15:50:01.828"
"341656","USA","145,131","1,640","137,949","2,608","26","4,574","2,972",,"438","2020-03-30 16:00:02.685"
"341857","USA","145,369","1,878","138,184","2,611","29","4,574","2,972",,"439","2020-03-30 16:10:02.236"
"342058","USA","145,443","1,952","138,257","2,612","30","4,574","2,972",,"439","2020-03-30 16:20:02.471"
"342259","USA","145,443","1,952","138,256","2,613","31","4,574","2,972",,"439","2020-03-30 16:30:02.426"
"342460","USA","145,531","2,040","138,341","2,616","33","4,574","2,972",,"440","2020-03-30 16:40:01.996"
"342661","USA","145,542","2,051","138,347","2,616","33","4,579","2,972",,"440","2020-03-30 16:50:01.663"
"342862","USA","145,542","2,051","138,347","2,616","33","4,579","2,972",,"440","2020-03-30 17:00:02.205"
"343063","USA","145,542","2,051","138,347","2,616","33","4,579","2,972",,"440","2020-03-30 17:10:01.932"
"343264","USA","146,027","2,536","138,798","2,650","67","4,579","3,087",,"441","2020-03-30 17:20:01.952"
"343465","USA","151,944","8,453","143,928","2,805","222","5,211","3,402",,"459","2020-03-30 17:30:01.906"
"343666","USA","152,631","9,140","144,603","2,817","234","5,211","3,402",,"461","2020-03-30 17:50:01.626"
"343867","USA","152,631","9,140","144,603","2,817","234","5,211","3,402",,"461","2020-03-30 18:00:01.618"
"344068","USA","155,969","12,478","147,904","2,854","271","5,211","3,402",,"471","2020-03-30 18:10:01.819"
"344269","USA","155,969","12,478","147,904","2,854","271","5,211","3,402",,"471","2020-03-30 18:20:01.712"
"344471","USA","155,969","12,478","147,904","2,854","271","5,211","3,402",,"471","2020-03-30 18:30:01.405"
"344673","USA","156,249","12,758","148,174","2,864","281","5,211","3,402",,"472","2020-03-30 18:40:01.286"
